Unnamed: 0,Brand,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
1253,ASUS,84990,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,16,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,120, Upto 3 Hrs Battery Life
1254,HP,111990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,16.1,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
1255,Lenovo,61990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.3 Ghz Processor,LCD,16,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1256,Acer,59400,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.7 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1257,Lenovo,42990,Intel Core i5 (11th Gen) Processor,Intel, 16 GB Expandable,8 GB , DDR4 RAM ,0,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
1258,Lenovo,171000,Intel Core i9 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.0 Ghz Processor,LCD,16,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,230,230W Adapter
1259,HP,43890,AMD Quad-Core Ryzen 3,AMD, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 4.0 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
1260,ASUS,65990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
1261,Lenovo,68990,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.4 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 11 Hrs Battery Life
1262,ASUS,82990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.4 Ghz Processor,LCD,16,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,120,120W Adapter
1263,Gigabyte,79990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
1264,Lenovo,44800,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB LP, LPDDR5 RAM, 2.8 Ghz Processor,LCD,15.6,Radeon 610M,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
1265,Dell,38490,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 0.8 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
1266,Gigabyte,65990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
1267,Lenovo,56389,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 2.0 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
1268,Lenovo,79990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,170, Upto 5 Hrs Battery Life
1269,Lenovo,58990,Intel Core i3 (13th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.2 Ghz Processor,LCD,14,Integrated,Intel,512 GB SSD Storage,No HDD,no,Upto 11 Hrs Battery Life
1270,HP,122990,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 3.4 Ghz Processor,LCD,16.1,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
1271,ASUS,64990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,16,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
1272,ASUS,126054,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16 GB RAM , RAM , 2.3 Ghz Processor,LCD,16,"GeForce RTX 4050 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
1274,ASUS,169990,Intel Core i9 (13th Gen),Intel, 48 GB Expandable,16 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,16,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,240,240W Adapter
1275,HP,39499,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1276,Dell,43000,Intel Core i3 (13th Gen),Intel,Not Expandable,8 GB LP, LPDDR5 RAM, 0.8 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
1277,LG,98999,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 3.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1278,MSI,74990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB LP, LPDDR5 RAM, 1.2 Ghz Processor,LCD,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,
1279,ASUS,77990,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,14,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,90,90W Adapter
1280,Acer,33699,Intel Core i3 (12th Gen) Processor,Intel,Not Expandable,8 GB LP, LPDDR5 RAM,0,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
1281,HP,77960,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,
1282,HP,47290,AMD Octa-Core Ryzen 7,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
1283,HP,38900,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,no,
1284,MSI,72990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
1285,MSI,279990,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,17.3,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,2048 GB SSD Storage,No HDD,no,
1286,ASUS,70990,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LED,15.6,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
1287,ASUS,278990,Intel Core i9 (13th Gen),Intel,Not Expandable,32 GB LP, LPDDR5 RAM, 2.6 Ghz Processor,LED,14.5,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,180,180W Adapter
1288,MSI,119990,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.8 Ghz Processor,LCD,14,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
1289,HP,147199,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.8 Ghz Processor,LCD,16,UHD,Intel,1024 GB SSD Storage,No HDD,90,90W Adapter
1290,ASUS,107500,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,200,200W Adapter
1291,ASUS,109990,Intel Core i9 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.8 Ghz Processor,LED,15.6,Iris Xe,Intel,1024 GB SSD Storage,No HDD,no,
1292,MSI,142990,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.8 Ghz Processor,LCD,13.4,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
1293,HP,132990,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1294,HP,179100,Intel Core i7 (13th Gen),Intel,Not Expandable,32 GB , DDR4 RAM, 4.8 Ghz Processor,LED,16,"Arc A370M GPU, 4 GB",Intel,1024 GB SSD Storage,No HDD,135,135W Adapter
1295,Acer,89507,Intel Core i7 (11th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR4 RAM , 2.9 Ghz Processor,LCD,16.1,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,90,90W Adapter
1296,ASUS,42990,Intel Core i3 (12th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 1.7 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1297,Samsung,281990,Intel Core i9 (13th Gen) Processor,Intel,Not Expandable,32 GB RAM, RAM,0,LED,16,GeForce RTX 4070,NVIDIA,1024 GB SSD Storage,No HDD,76, Upto 17.5 Hrs Battery Life
1298,ASUS,112990,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 1.9 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
1299,ASUS,99990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB LP, LPDDR4X RAM, 2.0 Ghz Processor,LED,14,Radeon,AMD,512 GB SSD Storage,No HDD,no,
1300,HP,62899,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 7.45 Hrs Battery Life
1301,Lenovo,61900,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
1302,Dell,60070,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,41,41W Adapter
